report_date,campaign_name,ad_group_name,ad_name,impressions,clicks,cost,cv,sales
2026/01/23,CPN_B,ADG_3,AD_う,1862783,176241,2434088982,2462,21576448
2026/01/23,CPN_B,ADG_3,AD_え,1763639,304113,1283954428,30195,91207548
2026/01/23,CPN_C,ADG_4,AD_お,2701417,326734,2966442089,12412,129101661
2026/01/24,CPN_A,ADG_1,AD_あ,2064681,261081,2944020424,27667,132464140
2026/01/24,CPN_A,ADG_2,AD_い,1053199,180760,719156821,15132,137057459
2026/01/24,CPN_B,ADG_3,AD_う,1048910,153068,891668172,2964,17504101
2026/01/24,CPN_B,ADG_3,AD_え,1715071,272174,1993776523,23402,141365814
2026/01/24,CPN_C,ADG_4,AD_お,1901265,109206,1329349960,2902,13047994
2026/01/25,CPN_A,ADG_1,AD_あ,1968538,432677,2330501535,27143,193453772
2026/01/25,CPN_A,ADG_2,AD_い,2746787,626795,3319663131,67905,614533665
2026/01/25,CPN_B,ADG_3,AD_う,2919790,306255,2742683191,3441,32358629
2026/01/25,CPN_B,ADG_3,AD_え,1615467,203495,1827909341,14500,156467766
2026/01/25,CPN_C,ADG_4,AD_お,2825263,567453,2983900680,26184,145232852
2026/01/26,CPN_A,ADG_1,AD_あ,2288499,250764,3043699505,18039,199978047
2026/01/26,CPN_A,ADG_2,AD_い,2560207,481132,2581982247,46176,353754498
2026/01/26,CPN_B,ADG_3,AD_う,1961128,440205,1627332058,11516,99063193
2026/01/26,CPN_B,ADG_3,AD_え,2488015,514087,1741815941,30608,118700734
2026/01/26,CPN_C,ADG_4,AD_お,1600507,144083,2013222163,14692,69228914
2026/01/27,CPN_A,ADG_1,AD_あ,2735792,569510,2909721120,44987,225138898
2026/01/27,CPN_A,ADG_2,AD_い,2628965,409244,1550032924,32651,269537132
2026/01/27,CPN_B,ADG_3,AD_う,2857062,493488,2132140266,15664,112941981
2026/01/27,CPN_B,ADG_3,AD_え,2031943,301626,2976689116,5595,42825847
2026/01/27,CPN_C,ADG_4,AD_お,2426930,161509,2847740989,16403,165331273
2026/01/28,CPN_A,ADG_1,AD_あ,1115114,101014,1258388021,5189,52758895
2026/01/28,CPN_A,ADG_2,AD_い,2910943,683868,2539877283,74165,674244573
2026/01/28,CPN_B,ADG_3,AD_う,2387540,272986,3498068175,25636,77283042
2026/01/28,CPN_B,ADG_3,AD_え,2600299,540790,2369986686,30873,100543866
2026/01/28,CPN_C,ADG_4,AD_お,2929061,598325,3117393761,25996,201850245
2026/01/29,CPN_A,ADG_1,AD_あ,2217858,554215,1214237689,45301,190595905
2026/01/29,CPN_A,ADG_2,AD_い,1143710,279017,787296522,21159,184242124
2026/01/29,CPN_B,ADG_3,AD_う,1458064,119073,1093536221,11871,39552328
2026/01/29,CPN_B,ADG_3,AD_え,1071198,215374,698101152,16130,69472091
2026/01/29,CPN_C,ADG_4,AD_お,1996902,452934,1132181759,18221,199124168
2026/01/30,CPN_A,ADG_1,AD_あ,1021207,253981,1176631894,26993,327437811
2026/01/30,CPN_A,ADG_2,AD_い,1944230,192175,2794918254,9234,109909025
2026/01/30,CPN_B,ADG_3,AD_う,2837192,183502,1491724585,7768,45912158
2026/01/30,CPN_B,ADG_3,AD_え,2140352,424670,3127845363,43540,388764758
2026/01/30,CPN_C,ADG_4,AD_お,1745957,306141,2120258783,18737,101466063
2026/01/31,CPN_A,ADG_1,AD_あ,2732821,554043,3907863090,44590,341798219
2026/01/31,CPN_A,ADG_2,AD_い,1695816,166951,2065711735,8768,64886831
2026/01/31,CPN_B,ADG_3,AD_う,1000765,196944,595678701,16291,203637807
2026/01/31,CPN_B,ADG_3,AD_え,1050366,100301,1284908687,2148,18613775
2026/01/31,CPN_C,ADG_4,AD_お,2096393,118996,1740891999,6528,79576497
2026/02/01,CPN_A,ADG_1,AD_あ,1238829,194450,1249643560,12815,126347241
2026/02/01,CPN_A,ADG_2,AD_い,1201751,113427,1267657526,5754,33773068
2026/02/01,CPN_B,ADG_3,AD_う,2750626,347284,3290285620,7295,25062685
2026/02/01,CPN_B,ADG_3,AD_え,1289690,262777,912274824,26932,89947060
2026/02/01,CPN_C,ADG_4,AD_お,1015963,114774,768005530,10629,92681830
2026/02/02,CPN_A,ADG_1,AD_あ,1248837,149437,1530230830,13858,178541640
2026/02/02,CPN_A,ADG_2,AD_い,2081216,154448,1561544008,16974,108003512
2026/02/02,CPN_B,ADG_3,AD_う,2382120,363098,2636577129,14207,176757715
2026/02/02,CPN_B,ADG_3,AD_え,2445011,126885,1729268173,10904,99132928
2026/02/02,CPN_C,ADG_4,AD_お,1296940,83369,1679903133,3934,38301246
2026/02/03,CPN_A,ADG_1,AD_あ,2376031,408282,3296845482,4133,13905066
2026/02/03,CPN_A,ADG_2,AD_い,2834016,586355,1565245148,63403,415997934
2026/02/03,CPN_B,ADG_3,AD_う,2926483,705952,2737308810,60525,643848524
2026/02/03,CPN_B,ADG_3,AD_え,2073520,333306,1650013994,30171,183541868
2026/02/03,CPN_C,ADG_4,AD_お,1656248,262405,1475728703,10896,87995242
